Ensembl_ID	Gene_Name	1_CompHet_1_F508del_G1061R	2_CompHet_2_F508del_W1282X	3_CompHet_3_F508del_G542X	4_F508del_F508del_1	5_F508del_F508del_2	6_F508del_F508del_3	7_F508del_F508del_4	8_Control_1	9_Control_2	10_Control_3	11_Control_4	12_Control_5	13_Control_6	ERCC1	ERCC2
ENSG00000204960	BLACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ENSG00000204961	PCDHA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000204962	PCDHA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204963	PCDHA7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000204965	PCDHA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
ENSG00000204967	PCDHA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000204969	PCDHA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204970	PCDHA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204971	AP000812.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204977	TRIM13	1002	1111	536	383	628	4	701	776	436	1479	1055	1722	2061	984	1109
ENSG00000204978	ERICH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204979	MS4A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204982	PRSS3P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204983	PRSS1	1	142	0	0	0	0	0	0	1	0	1	0	1	320	328
ENSG00000204989	OR4D8P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204990	AC005692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204991	SPIRE2	0	755	516	483	4	3	10	169	152	82	2	538	146	352	387
ENSG00000204993	CRTC1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205002	AARD	0	121	1	0	2	0	0	0	2	0	0	1	1	23	106
ENSG00000205015	LINC02138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205018	AC092384.1	0	1	0	0	0	0	0	0	0	0	0	0	0	32	0
ENSG00000205022	PABPN1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205025	OR5G5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205029	OR5D16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205030	OR5L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205035	AC136759.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205037	AC134312.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205038	PKHD1L1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
ENSG00000205041	AC118344.1	1	0	0	0	0	0	0	70	0	102	0	1	0	45	12
ENSG00000205044	AC027369.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205045	SLFN12L	1	2	0	45	2	0	0	0	1	86	0	104	0	1	7
ENSG00000205054	LINC01121	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000205056	LINC02397	0	124	0	0	0	1	0	2	0	1	0	0	0	0	0
ENSG00000205057	CLLU1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205060	SLC35B4	13	1498	213	35	0	2	1	593	137	427	113	90	171	1337	1664
ENSG00000205076	LGALS7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000205078	SYCE1L	0	7	7	0	0	0	0	90	0	126	0	0	102	0	9
ENSG00000205084	TMEM231	3	412	0	142	703	0	1	0	388	347	1176	27	1549	127	56
ENSG00000205085	FAM71F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205086	C2orf91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205089	CCNI2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
ENSG00000205090	TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	45	41
ENSG00000205097	FRG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205100	HSP90AA4P	1	21	2	2	0	2	1	9	8	5	14	5	19	21	14
ENSG00000205105	COX17P1	2	2	3	5	23	0	0	5	1	1	10	2	4	6	4
ENSG00000205106	LINC02716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205108	FAM205A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205111	CDKL4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000205116	TMEM88B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205126	ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205129	C4orf47	0	14	0	0	0	0	0	0	0	0	51	0	223	24	7
ENSG00000205133	TRIQK	1	368	147	80	0	1	2	243	0	376	504	64	157	391	232
ENSG00000205138	SDHAF1	0	181	152	190	0	1	0	128	2	118	0	418	88	124	182
ENSG00000205143	ARID3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205155	PSENEN	5	636	306	464	0	0	77	432	982	375	1589	688	1247	287	200
ENSG00000205174	C7orf66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205176	REXO1L1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205177	C11orf91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205181	LINC00654	407	0	0	0	0	0	0	0	0	1	0	0	0	0	15
ENSG00000205184	SLC10A5P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205186	FABP9	0	0	0	0	0	0	788	0	0	3	0	0	0	0	0
ENSG00000205189	ZBTB10	4	428	5	116	0	0	0	144	2	208	493	206	215	708	553
ENSG00000205208	C4orf46	1	448	347	1	0	1	0	4	0	98	0	145	0	434	344
ENSG00000205209	SCGB2B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
ENSG00000205212	CCDC144NL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205213	LGR4	137	633	1	655	21	3	0	136	191	213	491	262	582	218	344
ENSG00000205215	KRT17P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205220	PSMB10	0	0	0	0	0	0	0	0	0	0	0	34	0	0	2
ENSG00000205221	VIT	0	5	0	1	0	0	0	0	0	0	104	0	0	109	87
ENSG00000205231	TTLL10-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205236	AC105052.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205238	SPDYE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205240	OR7E36P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205250	E2F4	238	578	39	282	0	1	1415	100	46	31	519	933	217	674	568
ENSG00000205266	KRT17P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205267	DGAT2L7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205268	PDE7A	0	602	22	0	0	1	241	119	239	147	0	0	3	373	395
ENSG00000205269	TMEM170B	2	229	168	1	0	0	244	0	0	8	0	1	0	32	83
ENSG00000205274	TRBV20OR9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205277	MUC12	0	0	0	0	0	0	0	0	0	0	256	0	74	4	26
ENSG00000205279	CTXN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205293	LINC01602	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205300	AL356414.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000205301	MGAT4D	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0
ENSG00000205302	SNX2	1241	548	601	824	1115	370	2	1160	941	1055	2435	554	1225	1011	807
ENSG00000205307	SAP25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205309	NT5M	0	0	0	1	0	0	0	0	0	0	0	0	0	62	28
ENSG00000205312	KRT17P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205318	GCNT2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205323	SARNP	2	360	168	0	19	0	636	15	79	1	0	0	45	92	117
ENSG00000205325	AC005863.1	0	295	0	0	0	0	0	0	0	0	0	0	95	1	0
ENSG00000205327	OR6C68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205328	OR6C65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205329	OR6C3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205330	OR6C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205331	OR6C72P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205333	GOLGA2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000205334	LINC01460	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000205336	ADGRG1	4835	1809	1400	1358	3227	859	7	1788	2682	1787	2825	1886	2816	1509	919
ENSG00000205339	IPO7	296	2906	131	1336	6	4	0	753	439	466	690	852	1056	4317	2984
ENSG00000205352	PRR13	374	2159	1804	961	829	2657	3050	847	922	843	1746	430	880	1393	1187
ENSG00000205356	TECPR1	260	699	1362	1362	1576	1	287	339	591	793	660	719	506	709	866
ENSG00000205358	MT1H	0	0	0	0	0	0	0	0	81	0	0	108	0	0	0
ENSG00000205359	SLCO6A1	256	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ENSG00000205360	MT1CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205361	MT1DP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205362	MT1A	0	1	0	0	0	0	1	0	0	0	0	0	0	51	22
ENSG00000205363	INSYN1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	15
ENSG00000205364	MT1M	0	0	0	0	0	0	0	0	0	0	140	0	33	0	23
ENSG00000205396	LINC00661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205403	CFI	99	212	79	882	754	847	1	533	172	39	131	26	151	507	569
ENSG00000205409	OR52E6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205412	HNRNPA1P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205413	SAMD9	3631	746	1881	3671	3827	2024	2406	3340	3075	1415	1138	871	1247	588	456
ENSG00000205414	AC007608.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000205420	KRT6A	10430	3548	58649	18509	32299	31391	7692	1478	24664	1867	1786	12745	515	1156	474
ENSG00000205423	CNEP1R1	0	21	0	0	0	35	0	0	67	0	0	37	9	17	32
ENSG00000205424	PCBP3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205426	KRT81	0	112	1	0	0	0	0	0	0	0	0	0	0	213	263
ENSG00000205433	SNRPGP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205436	EXOC3L4	0	50	0	0	0	0	0	0	239	0	0	1	53	51	59
ENSG00000205439	KRTAP12-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205442	IZUMO3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205444	AL034376.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205445	KRTAP10-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205449	NBPF22P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205452	AC140658.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205456	TP53TG3D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205457	TP53TG3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205464	ATP6AP1L	0	3	1	20	0	0	0	110	390	0	0	108	143	279	277
ENSG00000205476	CCDC85C	164	217	1476	593	43	1	1	304	567	82	153	71	405	502	314
ENSG00000205482	SPDYE18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205485	AC004980.1	0	191	1	0	0	0	0	0	0	0	0	22	0	131	140
ENSG00000205488	CALML3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205494	OR52A4P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205495	OR52J3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205496	OR51A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205497	OR51A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205500	MAPRE3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205502	C2CD4B	1	19	90	322	0	0	1	23	114	11	322	232	58	70	14
ENSG00000205517	RGL3	0	0	0	0	0	0	0	0	0	0	0	0	0	103	78
ENSG00000205531	NAP1L4	785	4094	2992	1588	597	805	722	2158	1988	1696	1557	2771	1880	4126	3670
ENSG00000205534	SMG1P2	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0
ENSG00000205537	AC121338.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205542	TMSB4X	1282	1050	2224	3576	23252	16260	22097	2155	6066	2965	2544	2992	3344	4995	3612
ENSG00000205544	TMEM256	0	522	120	74	1	0	0	250	380	113	303	51	405	717	488
ENSG00000205549	C9orf92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205559	CHKB-DT	0	36	0	34	0	0	0	5	0	0	0	0	0	35	31
ENSG00000205560	CPT1B	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
ENSG00000205562	AL049775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205571	SMN2	0	0	1	0	0	0	0	0	0	15	0	0	99	13	23
ENSG00000205572	SERF1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205578	POM121B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205579	DYNLL1P1	0	0	0	0	0	0	0	0	1	0	0	0	2	5	0
ENSG00000205581	HMGN1	744	3408	642	1828	392	855	323	1651	2423	1526	2000	1322	1516	5315	4029
ENSG00000205583	STAG3L1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8
ENSG00000205584	AC211476.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205592	MUC19	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
ENSG00000205593	DENND6B	0	142	0	122	0	0	0	0	103	24	162	1	133	65	37
ENSG00000205596	AC068533.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205609	EIF3CL	6	3	8	7	0	0	0	12	0	2	0	42	0	0	15
ENSG00000205611	LINC01597	0	0	0	0	0	0	8	0	0	92	14	0	0	23	19
ENSG00000205622	AP001042.1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12
ENSG00000205625	AL591499.1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
ENSG00000205628	LINC01446	0	37	0	0	0	0	0	0	0	0	0	0	0	37	31
ENSG00000205629	LCMT1	554	1316	841	185	0	2	7	330	429	1110	492	457	457	986	531
ENSG00000205632	LINC01310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205634	LINC00898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205636	LINC00583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205639	MFSD2B	10	52	13	28	6	12	13	6	68	21	75	43	31	72	67
ENSG00000205642	VCX3B	0	6	0	0	0	0	0	0	0	0	0	0	2	1	5
ENSG00000205643	CDPF1	158	261	0	0	1	3	0	4	0	1	337	351	33	182	76
ENSG00000205644	AC025186.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000205649	HTN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205653	AL035696.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205659	LIN52	1	232	17	270	125	286	0	50	72	55	34	73	124	463	359
ENSG00000205667	ARSH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205669	ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205670	SMIM11A	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000205678	TECRL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205682	AC020741.1	0	0	2	3	1	1	3	1	0	0	1	1	2	1	12
ENSG00000205683	DPF3	0	10	0	0	0	0	0	0	0	0	0	0	0	116	119
ENSG00000205693	MANSC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205695	AL390205.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205696	ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205702	CYP2D7	0	0	0	0	0	0	0	0	0	0	0	0	0	37	2
ENSG00000205704	LINC00634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205707	ETFRF1	427	503	386	554	1	424	1	221	359	105	734	5	270	353	280
ENSG00000205710	C17orf107	1	66	46	0	521	1	2841	2	26	10	50	3	286	0	26
ENSG00000205716	FAM183DP	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205718	MBD3L4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205726	ITSN1	223	1082	1258	101	1	1242	3	1197	587	569	619	804	1264	1305	1674
ENSG00000205730	ITPRIPL2	1921	2360	2663	5154	4	2504	164	2134	1303	2045	2735	1381	3319	1694	1745
ENSG00000205740	AL359878.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205744	DENND1C	0	180	546	1	0	0	757	35	2	0	0	0	0	148	88
ENSG00000205745	AC083864.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205746	AC126755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205754	SLCO1B7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205755	CRLF2	0	0	1	0	0	0	0	0	0	0	0	0	18	0	0
ENSG00000205758	CRYZL1	0	481	22	331	1	0	0	94	86	98	203	41	119	575	421
ENSG00000205763	RP9P	131	249	124	2	1	3	1	0	0	1	37	0	27	332	178
ENSG00000205765	C5orf51	6	80	1	240	0	0	0	1	262	35	211	0	139	330	383
ENSG00000205767	AL136038.2	0	1	2	0	0	0	0	1	5	2	3	0	1	4	3
ENSG00000205771	CATSPER2P1	0	97	0	109	0	0	0	0	0	1	1	2	100	59	91
ENSG00000205777	GAGE1	0	2	0	0	0	0	0	0	0	0	0	0	0	222	162
ENSG00000205784	ARRDC5	0	1	0	0	1	0	0	0	0	0	0	0	59	33	5
ENSG00000205786	LINC01531	0	4	0	0	0	0	0	0	0	0	0	0	0	52	146
ENSG00000205790	DPP9-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205791	LOH12CR2	0	1	0	1	1	0	1	96	1	0	0	0	125	15	8
ENSG00000205794	AC098591.2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
ENSG00000205795	CYS1	0	52	0	0	0	0	0	0	0	0	0	0	0	55	1
ENSG00000205808	PLPP6	1	37	42	0	0	708	0	5	127	9	44	46	113	90	110
ENSG00000205809	KLRC2	0	226	0	0	0	0	0	0	0	0	0	1	0	393	314
ENSG00000205810	KLRC3	0	1	0	0	0	0	0	0	0	0	0	0	0	92	0
ENSG00000205822	TPTE2P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205830	AC024132.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205832	C16orf96	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7
ENSG00000205835	GMNC	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0
ENSG00000205837	LINC00487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000205838	TTC23L	250	52	0	0	0	1	0	0	77	0	0	0	2	68	10
ENSG00000205846	CLEC6A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205847	OR7E91P	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000205853	RFPL3S	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9
ENSG00000205856	C22orf42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205857	NANOGNB	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000205858	LRRC72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205861	PCOTH	0	0	0	89	0	0	0	0	163	1	0	0	0	36	15
ENSG00000205863	C1QTNF9B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205864	KRTAP5-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205865	FAM99B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205866	FAM99A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205867	KRTAP5-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205869	KRTAP5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205871	RPS3AP47	297	1075	198	28	2	5	5	580	5	169	772	541	262	1542	740
ENSG00000205879	FAM90A2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205882	DEFB134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205883	DEFB135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205884	DEFB136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205885	C1RL-AS1	2	28	0	28	7	1	880	109	0	115	0	0	51	77	127
ENSG00000205890	AC108134.1	0	0	0	90	0	0	0	0	3	0	0	0	0	0	1
ENSG00000205897	OR7E136P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205898	AC019155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205899	BHLHA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205903	ZNF316	1636	1354	512	526	6	113	174	831	747	747	377	655	808	1184	1378
ENSG00000205913	SRRM2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	18	87	55
ENSG00000205916	DAZ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205918	PDPK2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205922	ONECUT3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7
ENSG00000205923	CEMP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205927	OLIG2	0	0	204	0	0	0	541	0	0	1	1	0	0	18	47
ENSG00000205929	C21orf62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205930	C21orf62-AS1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	27
ENSG00000205936	PPP1R12BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205937	RNPS1	103	815	392	107	1	0	0	482	224	397	203	136	187	1199	1297
ENSG00000205940	HSP90AB2P	67	39	26	49	2	14	0	41	28	34	51	39	2	68	105
ENSG00000205944	DAZ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205946	USP17L6P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205955	HSP90AA5P	0	104	3	1	1	0	1	2	2	3	14	6	6	10	12
ENSG00000205959	AC105345.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000205971	AC074389.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205976	AC091951.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205978	NYNRIN	272	336	4	167	0	0	1	92	42	291	318	375	98	146	8
ENSG00000205981	DNAJC19	1	442	301	91	1428	1	0	131	190	119	232	123	394	786	357
ENSG00000205989	DEFB109C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206013	IFITM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206014	OR7E161P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206026	SMIM21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206028	Z99774.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000206034	DEFB109B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206042	DEFA7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206043	C18orf63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206047	DEFA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206052	DOK6	0	0	0	2	0	0	0	1	0	0	0	0	3	201	221
ENSG00000206053	JPT2	729	2337	1091	1489	1353	5	6	1101	2613	1573	2500	921	1872	2935	1958
ENSG00000206062	AL121823.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000206066	IGLL3P	0	5	0	0	0	0	0	0	0	0	0	0	0	3	3
ENSG00000206069	TMEM211	1	1	69	0	223	0	0	0	0	0	0	0	0	0	11
ENSG00000206072	SERPINB11	8	101	251	416	0	0	3	308	0	1652	2	1	747	10	3
ENSG00000206073	SERPINB4	622	165	212	1494	3	5	1	8	1377	4	340	1068	230	71	61
ENSG00000206075	SERPINB5	643	822	4214	1765	520	2275	2329	423	1760	60	173	1737	285	425	208
ENSG00000206077	ZDHHC11B	0	0	0	0	0	0	0	74	0	0	0	0	0	0	9
ENSG00000206090	AP000350.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206102	KRTAP19-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206104	KRTAP20-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206105	KRTAP20-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206106	KRTAP22-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206107	KRTAP27-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206113	CFAP99	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206120	EGFEM1P	0	104	0	0	0	0	0	0	0	0	0	0	0	0	12
ENSG00000206127	GOLGA8O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206129	AC006305.2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSG00000206140	TMEM191C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206142	FAM230H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206144	MAPK6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000206145	P2RX6P	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
ENSG00000206147	RPL23AP57	1	158	0	2	0	0	0	8	1	2	3	1	2	22	8
ENSG00000206149	HERC2P9	62	2	0	0	0	0	0	0	0	0	0	10	0	59	70
ENSG00000206150	RNASE13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
